time_s,disp_m,accel_rel_ms2,force_N
2.19000,0.00342428,-0.06132865,17.121391
2.19500,0.00343535,-0.06913736,17.176763
2.20000,0.00344467,-0.08219376,17.223328
2.20500,0.00345191,-0.09673181,17.259573
2.21000,0.00345678,-0.10653025,17.283875
2.21500,0.00345904,-0.10592078,17.295186
2.22000,0.00345872,-0.09430515,17.293600
2.22500,0.00345608,-0.07642384,17.280423
2.23000,0.00345155,-0.05597605,17.257772
2.23500,0.00344563,-0.03530800,17.228131
2.24000,0.00343881,-0.01571645,17.194043
2.24500,0.00343159,0.00299480,17.157964
2.25000,0.00342444,0.01953692,17.122190
2.25500,0.00341776,0.03342378,17.088776
2.26000,0.00341189,0.04447989,17.059451
2.26500,0.00340711,0.05146214,17.035559
2.27000,0.00340359,0.05349698,17.017946
2.27500,0.00340136,0.04923608,17.006822
2.28000,0.00340034,0.03957830,17.001684
2.28500,0.00340028,0.02627958,17.001380
2.29000,0.00340085,0.00995038,17.004267
2.29500,0.00340168,-0.00585032,17.008413
2.30000,0.00340241,-0.01433878,17.012057
2.30500,0.00340285,-0.01185762,17.014251
2.31000,0.00340303,-0.00371686,17.015140
2.31500,0.00340308,-0.00004062,17.015424
2.32000,0.00340307,-0.00732907,17.015361
2.32500,0.00340281,-0.02546186,17.014043
2.33000,0.00340188,-0.04860358,17.009386
2.33500,0.00339974,-0.07032693,16.998697
2.34000,0.00339589,-0.08419645,16.979463
2.34500,0.00339003,-0.08394743,16.950146
2.35000,0.00338216,-0.06819412,16.910820
2.35500,0.00337266,-0.04252101,16.863280
2.36000,0.00336209,-0.01654310,16.810434
2.36500,0.00335106,0.00253174,16.755304
2.37000,0.00334005,0.01381152,16.700247
2.37500,0.00332936,0.02166759,16.646810
2.38000,0.00331924,0.03279099,16.596183
2.38500,0.00330997,0.05092274,16.549874
2.39000,0.00330201,0.07284315,16.510049
2.39500,0.00329584,0.09015871,16.479185
2.40000,0.00329184,0.09429400,16.459180
2.40500,0.00329008,0.08051564,16.450401
2.41000,0.00329024,0.05188437,16.451222
2.41500,0.00329166,0.01632782,16.458313
2.42000,0.00329351,-0.01642482,16.467532
2.42500,0.00329502,-0.03553609,16.475125
2.43000,0.00329577,-0.03562859,16.478870
2.43500,0.00329572,-0.02091533,16.478624
2.44000,0.00329518,-0.00161338,16.475906
2.44500,0.00329456,0.01211803,16.472814
2.45000,0.00329418,0.01470842,16.470887
2.45500,0.00329409,0.00560318,16.470434
2.46000,0.00329411,-0.00795486,16.470542
2.46500,0.00329397,-0.01493588,16.469861
2.47000,0.00329354,-0.01015006,16.467681
2.47500,0.00329289,0.00181249,16.464457
2.48000,0.00329228,0.01239171,16.461416
2.48500,0.00329194,0.01633536,16.459716
2.49000,0.00329197,0.01408621,16.459865
2.49500,0.00329234,0.00876709,16.461678
2.50000,0.00329291,0.00182779,16.464537
2.50500,0.00329351,-0.00696689,16.467567
2.51000,0.00329393,-0.01776689,16.469662
2.51500,0.00329389,-0.03081860,16.469467
2.52000,0.00329306,-0.04754845,16.465304
2.52500,0.00329102,-0.06804813,16.455080
2.53000,0.00328727,-0.08900285,16.436336
2.53500,0.00328132,-0.10507488,16.406619
2.54000,0.00327283,-0.10900433,16.364147
2.54500,0.00326173,-0.09450271,16.308626
2.55000,0.00324837,-0.06140757,16.241872
2.55500,0.00323357,-0.01498461,16.167860
2.56000,0.00321843,0.03660616,16.092135
2.56500,0.00320417,0.08425498,16.020864
2.57000,0.00319195,0.11985232,15.959747
2.57500,0.00318261,0.13694711,15.913034
2.58000,0.00317655,0.13264623,15.882771
2.58500,0.00317371,0.11041835,15.868528
2.59000,0.00317355,0.07765865,15.867758
2.59500,0.00317531,0.04097627,15.876573
2.60000,0.00317810,0.00407733,15.890504
2.60500,0.00318099,-0.03212405,15.904966
2.61000,0.00318309,-0.06715329,15.915449
2.61500,0.00318353,-0.09826803,15.917660
2.62000,0.00318156,-0.12189072,15.907822
2.62500,0.00317661,-0.13620926,15.883038
2.63000,0.00316831,-0.13958965,15.841570
2.63500,0.00315660,-0.13110436,15.783024
2.64000,0.00314167,-0.11454517,15.708342
2.64500,0.00312388,-0.09634086,15.619393
2.65000,0.00310366,-0.08211597,15.518278
2.65500,0.00308133,-0.07505796,15.406674
2.66000,0.00305710,-0.07329933,15.285522
2.66500,0.00303105,-0.06975162,15.155264
2.67000,0.00300331,-0.05824255,15.016535
2.67500,0.00297415,-0.03955961,14.870751
2.68000,0.00294402,-0.01813550,14.720107
2.68500,0.00291343,0.00149657,14.567140
2.69000,0.00288283,0.01424629,14.414145
2.69500,0.00285252,0.01716610,14.262624
2.70000,0.00282259,0.01043050,14.112947
2.70500,0.00279288,-0.00178267,13.964402
2.71000,0.00276312,-0.01480145,13.815609
2.71500,0.00273298,-0.02949694,13.664914
2.72000,0.00270207,-0.04929838,13.510372
2.72500,0.00266990,-0.07488819,13.349487
2.73000,0.00263583,-0.10338041,13.179151
2.73500,0.00259920,-0.12803218,12.996011
2.74000,0.00255946,-0.13875659,12.797303
2.74500,0.00251640,-0.12625550,12.581976
2.75000,0.00247033,-0.08888268,12.351645
2.75500,0.00242213,-0.03780256,12.110631
2.76000,0.00237294,0.00701941,11.864697
2.76500,0.00232379,0.02980179,11.618951
2.77000,0.00227522,0.02665692,11.376120
2.77500,0.00222720,0.00392289,11.136010
2.78000,0.00217924,-0.02564893,10.896176
2.78500,0.00213066,-0.04931095,10.653320
2.79000,0.00208096,-0.05745912,10.404786
2.79500,0.00202992,-0.04812437,10.149615
2.80000,0.00197773,-0.03233971,9.888630
2.80500,0.00192466,-0.02687783,9.623281
2.81000,0.00187079,-0.04081510,9.353965
2.81500,0.00181582,-0.06834657,9.079123
2.82000,0.00175917,-0.09197270,8.795859
2.82500,0.00170036,-0.09293583,8.501807
2.83000,0.00163944,-0.06069814,8.197176
2.83500,0.00157718,0.00229747,7.885918
2.84000,0.00151508,0.07997396,7.575406
2.84500,0.00145494,0.15099018,7.274684
2.85000,0.00139842,0.19775019,6.992076
2.85500,0.00134664,0.21260033,6.733191
2.86000,0.00130002,0.20196784,6.500084
2.86500,0.00125839,0.18313735,6.291967
2.87000,0.00122141,0.17435002,6.107056
2.87500,0.00118891,0.18476209,5.944538
2.88000,0.00116111,0.20963821,5.805568
2.88500,0.00113857,0.23573812,5.692841
2.89000,0.00112183,0.24882138,5.609175
2.89500,0.00111119,0.24027890,5.555935
2.90000,0.00110641,0.21008519,5.532054
2.90500,0.00110679,0.16442676,5.533950
2.91000,0.00111124,0.11302363,5.556219
2.91500,0.00111856,0.06706998,5.592787
2.92000,0.00112762,0.03283149,5.638105
2.92500,0.00113757,0.00864436,5.687841
2.93000,0.00114775,-0.01204589,5.738767
2.93500,0.00115761,-0.03690351,5.788057
2.94000,0.00116648,-0.07175856,5.832421
2.94500,0.00117351,-0.11580530,5.867528
2.95000,0.00117762,-0.16217124,5.888088
2.95500,0.00117772,-0.20107293,5.888609
2.96000,0.00117289,-0.22499765,5.864464
2.96500,0.00116253,-0.23409709,5.812657
2.97000,0.00114638,-0.23382518,5.731881
2.97500,0.00112439,-0.23084173,5.621962
2.98000,0.00109662,-0.23071619,5.483099
2.98500,0.00106304,-0.23689853,5.315198
2.99000,0.00102351,-0.24805981,5.117530
2.99500,0.00097778,-0.25853192,4.888876
3.00000,0.00092563,-0.26110785,4.628152
3.00500,0.00086705,-0.24873106,4.335257
3.01000,0.00080238,-0.21682293,4.011881
3.01500,0.00073240,-0.16503159,3.662023
3.02000,0.00065839,-0.10026457,3.291942
3.02500,0.00058189,-0.03228799,2.909428
3.03000,0.00050456,0.03310999,2.522798
3.03500,0.00042803,0.09430439,2.140175
3.04000,0.00035385,0.15280834,1.769256
3.04500,0.00028348,0.21056588,1.417414
3.05000,0.00021835,0.26446894,1.091773
3.05500,0.00015977,0.30677936,0.798828
3.06000,0.00010873,0.33101052,0.543666
3.06500,0.00006585,0.33553168,0.329264
3.07000,0.00003124,0.32138326,0.156220
3.07500,0.00000455,0.28825220,0.022756
3.08000,-0.00001506,0.23541352,-0.075293
3.08500,-0.00002887,0.16931584,-0.144329
3.09000,-0.00003843,0.10414481,-0.192171
3.09500,-0.00004531,0.05319806,-0.226552
3.10000,-0.00005074,0.02075567,-0.253704
