time_s,disp_m,accel_rel_ms2,force_N
3.91000000,0.00372498,-0.93647504,18.62490011
3.92000000,0.00333663,-0.09300505,16.68316412
3.93000000,0.00288040,0.00058692,14.40202234
3.94000000,0.00242836,0.22350917,12.14180760
3.95000000,0.00199994,0.58336578,9.99971575
3.96000000,0.00161632,0.85236948,8.08161148
3.97000000,0.00130579,1.01282733,6.52893004
3.98000000,0.00107739,0.87063169,5.38694165
3.99000000,0.00094043,0.74481027,4.70213712
4.00000000,0.00089294,0.85601787,4.46472265
4.01000000,0.00091600,0.72156712,4.58000158
4.02000000,0.00101422,0.58002585,5.07109779
4.03000000,0.00116500,0.25890721,5.82500524
4.04000000,0.00135118,-0.03260768,6.75590706
4.05000000,0.00153459,-0.46010378,7.67294909
4.06000000,0.00168477,-0.84576546,8.42383486
4.07000000,0.00177848,-0.86196091,8.89241216
4.08000000,0.00178618,-0.88261195,8.93091954
4.09000000,0.00169214,-1.18321893,8.46071334
4.10000000,0.00152769,-0.67600054,7.63842989
4.11000000,0.00125730,-0.68173922,6.28650461
4.12000000,0.00093596,-0.34592418,4.67981549
4.13000000,0.00057673,0.09170043,2.88363979
4.14000000,0.00019452,0.10527715,0.97259925
4.15000000,-0.00015941,0.48058521,-0.79706697
4.16000000,-0.00047181,0.91312898,-2.35904516
4.17000000,-0.00072630,0.89376594,-3.63150353
4.18000000,-0.00088066,1.07987645,-4.40329017
4.19000000,-0.00093333,1.23290672,-4.66667246
4.20000000,-0.00089963,0.72432490,-4.49813320
4.21000000,-0.00075008,0.82966688,-3.75037780
4.22000000,-0.00052595,0.81977344,-2.62976558
4.23000000,-0.00022963,0.60946206,-1.14813443
4.24000000,0.00014015,0.54416600,0.70077049
4.25000000,0.00053342,-0.17237645,2.66710882
4.26000000,0.00094922,-0.45180762,4.74610455
4.27000000,0.00134474,-0.37286017,6.72372003
4.28000000,0.00167822,-0.74972832,8.39108309
4.29000000,0.00195348,-0.97975612,9.76740059
4.30000000,0.00215205,-0.89923406,10.76023097
4.31000000,0.00224374,-1.11738919,11.21870977
4.32000000,0.00226027,-0.71314455,11.30136330
4.33000000,0.00218102,-0.59622563,10.90508255
4.34000000,0.00204045,-0.45461278,10.20224760
4.35000000,0.00185775,-0.17564598,9.28874314
4.36000000,0.00163913,-0.12433982,8.19562969
4.37000000,0.00142370,0.26524343,7.11850232
4.38000000,0.00121660,0.48566476,6.08300828
4.39000000,0.00106185,0.89191598,5.30925143
4.40000000,0.00097614,1.09828066,4.88069953
4.41000000,0.00097599,0.92248462,4.87995220
4.42000000,0.00107575,0.81209429,5.37877311
4.43000000,0.00126423,0.79651433,6.32114254
4.44000000,0.00153841,0.89428756,7.69205493
4.45000000,0.00186362,0.27282439,9.31808035
4.46000000,0.00224779,-0.02558012,11.23896553
4.47000000,0.00264807,-0.10012604,13.24032585
4.48000000,0.00301505,-0.67753461,15.07522573
4.49000000,0.00334518,-0.92557042,16.72587757
4.50000000,0.00361879,-0.57676518,18.09395895
4.51000000,0.00377659,-1.21634257,18.88296141
4.52000000,0.00388833,-0.66437360,19.44162636
4.53000000,0.00387780,-0.95289253,19.38898641
4.54000000,0.00379585,-0.90826590,18.97925145
4.55000000,0.00363688,-0.56516350,18.18442416
4.56000000,0.00341679,-0.14270025,17.08396752
4.57000000,0.00316994,0.24117625,15.84970618
4.58000000,0.00293435,0.55983950,14.67174507
4.59000000,0.00274410,0.82496074,13.72048532
4.60000000,0.00261134,0.72270675,13.05672197
4.61000000,0.00258007,1.15357466,12.90037421
4.62000000,0.00261809,0.87847272,13.09046284
4.63000000,0.00275784,0.74341359,13.78918627
4.64000000,0.00298769,0.85617864,14.93845494
4.65000000,0.00326742,0.31050127,16.33710669
4.66000000,0.00359485,-0.17498034,17.97426768
4.67000000,0.00393166,-0.36574842,19.65830209
4.68000000,0.00422639,-0.76204536,21.13192608
4.69000000,0.00448691,-0.51633368,22.43456667
4.70000000,0.00466868,-0.69025365,23.34341854
4.71000000,0.00478394,-0.90091432,23.91969841
4.72000000,0.00482622,-0.87461981,24.13109250
4.73000000,0.00478064,-0.84301191,23.90321822
4.74000000,0.00464808,-0.84925286,23.24042478
4.75000000,0.00444299,-0.61092348,22.21492761
4.76000000,0.00418344,-0.12054178,20.91719061
4.77000000,0.00387843,-0.05317378,19.39213158
4.78000000,0.00357783,0.24260596,17.88916760
4.79000000,0.00329634,0.58307302,16.48170596
4.80000000,0.00303726,0.37580247,15.18628804
4.81000000,0.00286050,0.95979787,14.30249666
4.82000000,0.00272962,0.83384637,13.64811807
4.83000000,0.00270561,1.11450271,13.52805857
4.84000000,0.00276256,0.92565371,13.81279204
4.85000000,0.00290016,0.40414657,14.50079395
4.86000000,0.00312839,0.62615952,15.64193757
4.87000000,0.00338351,0.24464350,16.91752709
4.88000000,0.00367921,-0.00523169,18.39603806
4.89000000,0.00395339,-0.80000360,19.76694340
4.90000000,0.00420132,-0.91705513,21.00662353
4.91000000,0.00435889,-1.06588807,21.79446218
4.92000000,0.00442686,-0.94931081,22.13431347
4.93000000,0.00440029,-0.76668263,22.00144991
4.94000000,0.00427185,-0.99663500,21.35927139
4.95000000,0.00409293,-0.35813556,20.46463236
4.96000000,0.00383058,-0.35250099,19.15289690
4.97000000,0.00353711,-0.26139402,17.68557473
4.98000000,0.00322524,0.02977123,16.12618175
4.99000000,0.00290502,0.24023320,14.52510291
5.00000000,0.00261620,0.70333028,13.08099170
5.01000000,0.00237614,0.96657865,11.88069631
5.02000000,0.00220631,0.83296846,11.03156957
5.03000000,0.00216287,1.49424456,10.81434991
5.04000000,0.00218920,0.89321926,10.94601766
5.05000000,0.00235122,0.91887137,11.75609255
5.06000000,0.00258225,0.49988101,12.91123600
5.07000000,0.00288419,0.28989911,14.42094587
5.08000000,0.00321827,0.03782006,16.09132874
5.09000000,0.00354724,-0.51797674,17.73620208
5.10000000,0.00386125,-0.61507852,19.30623541
5.11000000,0.00410703,-0.89512646,20.53513066
5.12000000,0.00429156,-0.74990093,21.45778704
5.13000000,0.00438312,-0.89172566,21.91557720
5.14000000,0.00439099,-0.99472525,21.95493890
5.15000000,0.00431768,-0.78337165,21.58840123
5.16000000,0.00416336,-0.51987086,20.81679533
5.17000000,0.00395306,-0.20440632,19.76530733
5.18000000,0.00370992,0.02064304,18.54957931
5.19000000,0.00346070,0.19545420,17.30348209
5.20000000,0.00324120,0.66119698,16.20599349
5.21000000,0.00305913,0.78592024,15.29563064
5.22000000,0.00295059,0.87188821,14.75294869
5.23000000,0.00292015,0.81908734,14.60077263
5.24000000,0.00298514,1.01006928,14.92568606
5.25000000,0.00312999,0.87385679,15.64996278
5.26000000,0.00336361,0.69714307,16.81806915
5.27000000,0.00366454,0.38396952,18.32272131
5.28000000,0.00402470,0.33074234,20.12349152
5.29000000,0.00440146,-0.07851184,22.00727955
5.30000000,0.00478037,-0.49222300,23.90185419
5.31000000,0.00512333,-0.84742920,25.61665746
5.32000000,0.00539361,-1.13910859,26.96802861
5.33000000,0.00557280,-1.12009729,27.86397806
5.34000000,0.00564443,-1.00249702,28.22214970
5.35000000,0.00561427,-0.85705903,28.07133223
5.36000000,0.00549816,-0.64368391,27.49078978
5.37000000,0.00531387,-0.39980398,26.56935968
5.38000000,0.00506895,-0.44716912,25.34473133
5.39000000,0.00479648,-0.17462703,23.98241588
5.40000000,0.00451224,0.34775443,22.56117899
5.41000000,0.00424261,0.72825441,21.21305126
5.42000000,0.00403567,1.09624703,20.17836140
5.43000000,0.00389249,0.73090740,19.46246291
5.44000000,0.00386306,0.99601429,19.31529720
5.45000000,0.00392053,1.13976117,19.60266028
5.46000000,0.00405786,0.67293672,20.28929274
